city,name,address,cuisine,rating,votes,cost,Latitude,Longitude
Saharanpur,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, HOT CHILLI FAST FOOD: NAVEN NAGAR NEAR SHIV MANDIR KE PASS SAI FAST FOOD SAHARANPUR, SECTOR NO-44, SAHARANPUR NAGAR NIGAM ZONE-4, SAHARANPUR, UTTAR PRADESH-247001 (HUL- I370804P1842)""","Ice Cream,Desserts",4.5,100,200,29.9461803,77.535365
Salem,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, 95, Nirmal Sky win Mall, Rajajai Road, Peramanur Salem-7, Salem, Tamilnadu-636007","Ice Cream,Desserts",4.6,100,300,11.6676059,78.14995
Salem,NIC Natural Ice Creams,"NIC Natural Ice Creams, Store complete address- C/o A Jaikumar 13, Gokulakrishna Road, AVK Nagar, Alagapuram, Salem Corporation ZONE-4, Salem, Tamil Nadu, 636004","Ice Cream,Desserts",4.6,100,120,11.6883649,78.149132
Salem,Grameen Kulfi,"Grameen Kulfi, Store complete address- C/o A Jaikumar 13, Gokulakrishna Road, AVK Nagar, Alagapuram, Salem Corporation ZONE-4, Salem, Tamil Nadu, 636004","Ice Cream,Desserts",4.6,100,120,11.6883649,78.149132
Salem,PIZZA'S HUB SPICY TASTE,"PIZZA'S HUB SPICY TASTE, 10/4ARTS COLLEGE OPPOSITE CHERRY ROAD SALEM - 636007","Pizzas,Snacks",4.5,20,200,11.6630705,78.1578318
Salem,ASWINS HOME SPECIAL,"ASWINS HOME SPECIAL, NO:1/122, DEIVEEGAM KALYANA MANDABAM  PREMISES, SARADA COLLEGE ROAD,  FAIRLANDS, , Salem Corporation ZONE-2,  Salem, Tamil Nadu-636016","Sweets,Bakery",4.5,50,250,11.67663,78.1413572
Salem,FIRANGI FALOODA,"FIRANGI FALOODA, 141/3 Narasus Corner, Gandhi Rd, Salem, Tamil Nadu 636007, India","Beverages,Juices",4.7,20,250,11.6715642,78.1548165
Salem,Madurai Vilakkutoon Hanifa Jigarthanda,"Madurai Vilakkutoon Hanifa Jigarthanda, No163,A-B , 1st Agraharam, Salem - 636001, Near Supreme Mobile shop",Desserts,4.7,20,100,11.664325,78.1460142
Salem,Meat and Eat,"Meat and Eat, J4FW               WR2, Selva Nagar, Chinnusamy Nagar, Seelanaickenpatti, Salem, Tamil Nadu 636201, India","Snacks,Fast Food",4.6,20,250,11.6247422,78.146913
Sangli,Natural Ice cream,"Natural Ice cream, Opposite Vasant Market Yard, Sangli Locality, Sangli","Desserts,Beverages",4.7,50,200,16.8515849,74.5864116
Sangli,NIC Natural Ice Creams,"NIC Natural Ice Creams, Shop No 02, Shiv Chaya Apartment, Kisan Chowk, Market Yard, Opposite to Pride Paradise, Sangli, Maharashtra, 416416","Ice Cream,Desserts",4.6,20,120,16.8513054,74.5845093
Sangli,Domino's Pizza,"Domino's Pizza, SHOP NO. G-4, GROUND FLOOR, VENKATESH ASSET, C.T.S. NO. EXTN 515SANGLI MIRAJ ROAD,OPPOSITE CHURCHSANGLI,,SANGLI - 416 416",Pizzas,4.5,20,400,16.8552952,74.5765807
Sangli,Cafe Coffee Day,"Cafe Coffee Day, Survey No.25/3/A/3/B/4,Walneswadi, Sangli - Miraj Road, Sangli-416416","Beverages,Snacks",4.7,20,300,16.854647,74.5787754
Sangli,Jimis Burger,"Jimis Burger, SHOP NO-1,GROUND FLOOR, OM ICON PLOT NO-7, VIJAYNAGAR, SANGLI - 416415","Fast Food,Burgers",4.6,20,500,16.8422187,74.6117832
Sawai-madhopur,Salam Bhai Biryani wale ki hotel,"Salam Bhai Biryani wale ki hotel, Shyopur Bus Stand ke pass city sawai madhopur",Chinese,5,20,150,25.9912392,76.3785841
Shahjahanpur,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, V.K ENTERPRISES: MOH BAHADURPURA NEAR GIC COLLEGE TEHSIL SADAR, SHAHJAHANPUR, UTTAR PRADESH-242001",Ice Cream,4.5,100,300,17.3574259,78.4616959
Shillong,Dejavu,"Dejavu, Laitumkhrah, Police Point near Rani motors driving school, Shillong 793003",Chinese,4.5,100,300,25.5716224,91.8972072
Shillong,Keventers - Milkshakes and Desserts,"Keventers - Milkshakes and Desserts, Opp shilong cafE,laitmukrah main road shillong,East khasi hills,meghalaya","Beverages,Ice Cream",4.6,100,300,25.5702098,91.8948664
Shivamogga,Polar Bear,"Polar Bear, PID NO 17440,SNOW MOON,SAVALANGA ROAD,SHIMOGA-577201",Ice Cream,4.5,100,200,13.9438089,75.5740495
Shivamogga,PUNJABI FOOD POINT,"PUNJABI FOOD POINT, O T ROAD,NEAR SONA AGENCY SHIVAMOGGA,MACHENA HALLI,SHIMOGA-577201","Indian,Thalis",4.5,20,150,13.927783,75.5722852
Sikar,Rajasthani Tadka pure veg restaurant,"Rajasthani Tadka pure veg restaurant, Kalyan Circle Ward no 35 Sikar","Rajasthani,North Indian",4.6,20,200,27.6156714,75.1520641
Silchar,Vadilal Ice Creams,"Vadilal Ice Creams, KUNDU COMPLEX,NARSINGTALA,SILCHAR,CHCHAR -788001",Desserts,4.5,50,200,24.82321,92.8016369
Siliguri,NIC Natural Ice Creams,"NIC Natural Ice Creams, Shop No 07, Dwarika Garden, Mouza Siliguru, J.L. No: 110(88), RS Plot No: 3239 & 3240, Ward No 09, Khalpara, Siliguri Bazar, Siliguri , Darjiling -734005","Ice Cream,Desserts",4.6,500,120,26.7089657,88.421856
Siliguri,Adalat Hotel,"Adalat Hotel, 148,Mahananda Para,Siliguri,Ward No.1,Siliguri","Bengali,North Indian",4.7,20,200,26.7184291,88.4205722
Siliguri,Miami waffles & Jawbreakers,"Miami waffles & Jawbreakers, Sibajee Road, Khalpara, Khalparasiliguri,, Ward No. 2, SILGURI MUNICIPAL CORPORATION, Darjeeling, West Bengal - 734005","Waffle,Desserts",4.6,20,250,26.71383,88.4024383
Siliguri,Jenny's Brownies,"Jenny's Brownies, Sibajee Road, Khalpara, Khalparasiliguri,, Ward No. 2, SILGURI MUNICIPAL CORPORATION, Darjeeling, West Bengal - 734005","Desserts,Beverages",4.6,20,250,26.7090089,88.4301017
Siliguri,The Muffin Man,"The Muffin Man, Arjun Niwas, 2nd Mile, Sevoke Road, Jyotinagar , Ward No. 41 , SILGURI MUNICIPAL CORPORATION, Jalpaiguri , West Bengal-734001","Bakery,Desserts",4.6,20,250,26.7376516,88.4352173
Sirsa,Pot Pot - Yum Yum Indian Delivery,"Pot Pot - Yum Yum Indian Delivery, 617, Udyog Vihar 3, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana ","Indian,North Indian",4.6,100,1500,28.500436,77.0832022
Sirsa,Rolls Rozana,"Rolls Rozana, SHOP NUMBER 24, GROUND FLOOR MKM MARKET SUSHANT LOK 3 SECTOR 57, Tigra(91), Gurgaon, Gurugram, Haryana - 122002",Snacks,4.6,20,200,28.424674,77.0860706
Sirsa,HUKUM,"HUKUM, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","Indian,North Indian",5,20,300,28.4698717,77.0857889
Sirsa,Food Scouts,"Food Scouts, Khasra no.505-506,DLF phase 4, Near Supermart 2, Unit No-2, Gurgaon-122002","Italian,Continental",4.5,20,500,28.458929,77.087814
Sirsa,CHINESETREE,"CHINESETREE, Chinesetree,B-208,Supermart-1,Dlf city ,phase-4, Gurgaon-122002","Chinese,Thai",4.7,20,200,28.4623337,77.0875639
Sirsa,Biryani by Hukum,"Biryani by Hukum, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","Beverages,Biryani",5,20,300,28.4698717,77.0857889
Sirsa,Slay Coffee,"Slay Coffee, Shop No 139 DLF City Court , Sikandarpur, Gurgaon 122001","Beverages,Desserts",4.5,100,200,28.48298,77.0956906
Sirsa,Uns - Curry Love,"Uns - Curry Love, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","Salads,North Indian",4.8,20,300,28.4698717,77.0857889
Sirsa,Ambersari Kukkad,"Ambersari Kukkad, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","North Indian,Mughlai",4.7,20,300,28.4698717,77.0857889
Sirsa,House of Tandoori,"House of Tandoori, Shop NO 02 GF at 786 complex next to H.No 1126 DLF Phase- IV, Naharpur Rupa (Part)(96), Gurgaon, Gurgaon, Haryana-122009","North Indian,Mughlai",5,20,300,28.4698717,77.0857889
Sirsa,naushera,"naushera, PLOT NO-391, SARASWATI KUNJ, SECTOR-53, GURUGRAM","North Indian,Snacks",5,20,500,28.4359201,77.0963084
Sivakasi,Famous Jigarthanda,"Famous Jigarthanda, 60/1 Thiruthangal Main road, near fire station, sivaksi","Ice Cream,Juices",4.6,20,150,9.4559394,77.799095
Sivakasi,KAARTHIK HOTELS,"KAARTHIK HOTELS, 14/1, AYYAN COMPLEX, OPP BUSSTAND, SIVAKASI","South Indian,Indian",4.5,50,200,9.447428,77.8019263
Siwan,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, SISWAN DHALA, SIWAN SADAR, SIWAN, BIHAR-841226",Ice Cream,4.5,100,300,26.2081771,84.3632918
Solapur,Natural Ice Cream,"Natural Ice Cream, 157/2/C, PATWARDHAN COMPLEX, RAILWAY LINES, SOLAPUR, Solapur, Maharashtra, 413001",Ice Cream,4.6,50,150,17.6642317,75.9011933
Solapur,Kaati Zone Rolls & Wraps,"Kaati Zone Rolls & Wraps, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Beverages,Bengali",4.6,20,200,17.6651108,75.8986612
Solapur,Momo Zone  - The Momo Company,"Momo Zone  - The Momo Company, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Chinese,Tibetan",4.5,20,200,17.6651108,75.8986612
Solapur,Indiana Burgers,"Indiana Burgers, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Fast Food,American",4.8,20,200,17.6673149,75.8988158
Solapur,The Dessert Zone,"The Dessert Zone, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Bakery,Desserts",4.5,20,200,17.6673149,75.8988158
Solapur,Slurpy Shakes,"Slurpy Shakes, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Beverages,Ice Cream",4.6,20,200,17.6673149,75.8988158
Solapur,Kouzina Kafe The Food Court,"Kouzina Kafe The Food Court, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Bakery,Desserts",4.8,20,200,17.6651108,75.8986612
Solapur,Sundae Everyday Ice Creams,"Sundae Everyday Ice Creams, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Ice Cream,Desserts",4.9,20,100,17.6651108,75.8986612
Solapur,WarmOven Cake & Desserts,"WarmOven Cake & Desserts, 4/3, A Rly Lines Behind St. Joseph High School, 'Swapn' Bunglow, Solapur, NORTH SOLAPUR, Solapur, Maharashtra, 413001","Bakery,Desserts",4.6,20,200,17.6673149,75.8988158
Sonipat,FOODZOO,"FOODZOO, BESIDE SATYAKIRAN HEALTHCARE NEAR  SUBHASH CHOWK , Bohla (150), Sonipat,  Sonipat, Haryana - 131001","Pizzas,Beverages",4.9,20,180,28.9906984,77.0196011
South-goa,Taste of Tandoor,"Taste of Tandoor, baga beach bardez , north goa","Tandoor,Indian",4.7,20,300,15.5622086,73.749294
South-goa,Maka Zai,"Maka Zai, House No. 1486, Bhattin, Anjuna, Goa 403509","Chinese,Thai",4.5,20,700,15.5927751,73.7596973
South-goa,Morjim Food Court,"Morjim Food Court, H.NO.129/E, Bhatirwada, Morjim, Pernem, North Goa, Goa 403512","Chinese,North Indian",4.6,20,400,15.6271142,73.7425619
Sultanpur,Theobroma,"Theobroma, G-117 B, Ground Floor, The Gallery on MG,  New Manglapuri, MG Road, New Delhi-110030","Desserts,Bakery",4.5,500,800,28.5005339,77.1668936
Sultanpur,POP THAI,"POP THAI, Green Avenue, Street, Church / Mall Rd, Vasant Kunj, New Delhi, Delhi 110070, India","Thai,Asian",4.6,20,800,28.5086044,77.1570101
Sultanpur,Burger Rani,"Burger Rani, Green Avenue, Street, Church / Mall Rd, Vasant Kunj, New Delhi, Delhi 110070, India","Indian,Snacks",5,20,800,28.5086011,77.1569697
Sultanpur,CHILLI PANDA,"CHILLI PANDA, 3 Bhawani Kunj, Behind Sector D Pocket 2 Vasant Kunj, New Delhi 110070","Chinese,Thai",4.5,20,300,28.5089838,77.1649167
Sultanpur,Lettuce Eat By Harisons Caterers (Est.1960),"Lettuce Eat By Harisons Caterers (Est.1960), Opposite Chattarpur Mandir, Chhatarpur, New Delhi","Indian,Asian",4.5,20,600,28.5022325,77.1812712
Sultanpur,EMOI- ARTISANAL ICE CREAMS & GELATO,"EMOI- ARTISANAL ICE CREAMS & GELATO, 162/9 Kishan Garh,Vasant Kunj New Delhi-70","Ice Cream,Desserts",4.5,20,200,28.5221682,77.1687951
Sultanpur,Grahni Rasoi,"Grahni Rasoi, Pocket 2, Green Avenue, Church road, Vasant Kunj, New Delhi, Delhi 110070, India",Indian,4.5,20,250,28.5053917,77.158571
Sultanpur,Hunger Story,"Hunger Story, SHOP NO.27, KHASRA NO.112, MAIN IGNOU ROAD, NEB SAREI, SAKET , SOUTH DELHI","Indian,Chinese",4.5,20,100,28.5063554,77.199336
Sultanpur,OH CHINA,"OH CHINA, C-7/4 KHASRA NO. 405/98. GROUND FLOOR. VILLAGE MASOOD PUR VASANT KUNJ, NEW DELHI, South West","Indian,Chinese",4.5,20,250,28.528944,77.1521114
Sultanpur,SHEIKH CHANG SINGH,"SHEIKH CHANG SINGH, Shop 5, Kaushalya Park, Hauz Khas, New Delhi","Indian,Snacks",4.5,100,450,28.5504659,77.2044369
Sultanpur,Uncafe,"Uncafe, Shop 35 A, Main Market, Green Park, New Delhi","Healthy Food,Salads",4.8,20,900,28.5584489,77.2029376
Sultanpur,The Clay Oven,"The Clay Oven, D1, Hotel Park Residency, Green Park","Mughlai,North Indian",4.5,20,1200,28.557377,77.204981
Sultanpur,Nagaland's Kitchen,"Nagaland's Kitchen, S-2, Uphaar Cinema Complex, Green Park Extension Market, Green Park, New Delhi","Naga,Chinese",4.5,100,1000,28.5576039,77.2057547
Sultanpur,Cafe Delhi Heights (Aerocity),"Cafe Delhi Heights (Aerocity), Indira Gandhi International Airport, Worldmark 3, GF 11, FF 12, Aerocity, New Delhi, Delhi 110037","Continental,American",4.7,20,800,28.5517036,77.1217029
Sultanpur,Coast Cafe,"Coast Cafe, H- 2, Hauz Khas Village. New Delhi 110016","Snacks,Pastas",4.5,20,1000,28.5548163,77.1951945
Sultanpur,Healthy Perk,"Healthy Perk, B 7/24 EXTN SAFDARJUNG ENCLAVE, HUMANYUN PUR, HAUZ KHAS, South , Delhi - 110029","Healthy Food,Salads",4.5,100,200,28.5594711,77.1995299
Sultanpur,SUSHI MACHI,"SUSHI MACHI, C-10, Ground Floor, Green Park Extension, New Delhi - 110016, Hauz Khas, South Delhi",Sushi,4.9,20,600,28.5597033,77.203868
Sultanpur,Got Tea,"Got Tea, Got Tea, Village, Block B6, Humayunpur, Safdarjung Enclave, New Delhi, Delhi, India","Beverages,Snacks",4.7,100,520,28.559164,77.1958302
Sultanpur,Roll - A - Momo,"Roll - A - Momo, B-3/29 Safdarjung Enclave, DABRI,DWARKA, South West , Delhi - 110029","Chinese,Beverages",5,20,250,28.5652667,77.1910787
Ooty,Sree Lakshmi Illam,"Sree Lakshmi Illam, Hobart park coss road,near clock tower,ooty","Chinese,Indian",4.7,20,200,11.4074559,76.7041424
Palakkad,Burger Tree - Olavakode,"Burger Tree - Olavakode, 18/80, SM complex, College Rd, Tharekkad, Vinayaka colony, Palakkad, Kerala 678001","Beverages,Fast Food",4.6,100,200,10.7783571,76.6558774
Palakkad,Dosha Corner,"Dosha Corner, 43/840,dosha corner and milma canteen,chunnambuthara,vadakkanthara po,palak.palakkad circle,palakkad ,kerala,678012",South Indian,4.5,50,149,10.7927314,76.6384771
Palakkad,Lakshmanan`s Fastfood,"Lakshmanan`s Fastfood, VENNAKKARA THIRUNELLAYI PO,PALAKKAD CIRCLE ,PALAKKAD","South Indian,Chinese",4.6,20,200,10.7695754,76.6210539
Palakkad,Ibaco,"Ibaco, Sultanpet, Palakkad, Kerala, India","Ice Cream,Desserts",4.5,50,200,10.7698495,76.6615747
Palanpur,Darshan Restaurant,"Darshan Restaurant, Lal bunglow,Palanpur,Ta-Palanpur,Dist-Banaskantha. Firm Pr.No-8/3103/F/5,6,7,8. , District - PALANPUR (BANASKANTHA), STATE - Gujarat","Punjabi,Chinese",4.8,20,200,24.1647424,72.4240833
Pali,Vaishnav Namkeenwala,"Vaishnav Namkeenwala, Surajpole",Fast Food,4.7,20,100,24.5798382,73.695506
Panipat,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, KWALITY SALES: 1, LUDHIANA SHAWL MARKET, G T ROAD, Panipat, Haryana-132103","Ice Cream,Desserts",4.5,100,300,29.3909464,76.9635023
Panipat,Mr Momos Panipat,"Mr Momos Panipat, fateh puri chowk near aggarwal sweets","Chinese,Fast Food",4.5,20,250,29.3909464,76.9635023
Parbhani,Domino's Pizza,"Domino's Pizza, Ground Floor, Shop No. 1, 2, 3, 4 & 5, Gut No. 37, Survey No. 306, Plot No. 6 & 7, TNK Estate, Basmat Road, Yeldavkav Colony, Parbhani 431401, Maharashtra",Pizzas,4.7,20,400,19.3091205,76.9389218
Pathankot,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, SHAM DASS & SONS: GALLA MANDI DHANGU ROAD PATHANKOT TEH PATHANKOT, Punjab-145001",Ice Cream,4.7,50,300,32.2713141,75.6515158
Pathankot,Domino's Pizza,"Domino's Pizza, UpperGroundFloor&FirstFloor,NearMohanMarket,DalhousieRoadPathankot,145001(Punjab)",Pizzas,4.7,20,400,32.2638712,75.6613446
Patiala,Baskin Robbins,"Baskin Robbins, 22, Fathak Market, Model Town, Patiala",Desserts,4.6,20,250,30.3448377,76.3708347
Patna,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, N-22, Tilak nagar, 8 building North to Munna Chowk, Kankarbagh Patna 80020.","Desserts,Ice Cream",4.6,1000,100,28.6377102,77.0901961
Patna,Kouzina Kafe The Food Court,"Kouzina Kafe The Food Court, Ground Floor, Old Dr.Zakir HussainInstitute Campus, Boring Road, OffBailey Road, Nea Hartali More,Patna, Patna City, Patna, Bihar,800001","Bakery,Desserts",4.5,50,200,25.6200389,85.1097201
Patna,Slurpy Shakes,"Slurpy Shakes, Ground Floor, Old Dr.Zakir Hussain Institute Campus, Boring Road, Off Bailey Road, Nea Hartali More, Patna, Patna City, Patna, Bihar, 800001","Beverages,Ice Cream",4.6,50,150,25.6200389,85.1097201
Patna,Cupcake Bliss Cake & Desserts,"Cupcake Bliss Cake & Desserts, Ground Floor, Old Dr.Zakir Hussain Institute Campus, Boring Road, Off Bailey Road, Nea Hartali More, Patna, Patna City, Patna, Bihar, 800001","Bakery,Desserts",4.5,20,200,25.6200389,85.1097201
Patna,Burger It Up,"Burger It Up, """"""Ground Floor, Old Dr.Zakir Hussain Institute Campus, Boring Road, Off Bailey Road, Nea Hartali More, Patna, Patna City, Patna, Bihar, 800001"""" ""","American,Continental",4.5,20,200,25.6200389,85.1097201
Patna,GARAGE KITCHEN,"GARAGE KITCHEN, H5VF               88R, Mahatma Gandhi Nagar, Chitragupta Nagar, Patna, Bihar 800026, India","Italian,Fast Food",4.5,50,300,25.5931734,85.1732297
Perinthalmanna,The Big Falooda,"The Big Falooda, MOHAMMED SHEFEEQ 31/1642,BIG FALOODA,CALICUT ROAD,PERITHALMANNA,PERITHALMANNA CIRCLE,MALAPPURAM,679322","Arabian,Desserts",4.5,50,199,10.9760132,76.2232052
Phagwara,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, STAR N' SKY INTERLINING: H.no. 48, Shaheed Udham Singh Nagar, Phagwara (M Cl), Kapurthala 2(Phagwara & kapurthala), Kapurthala, Punjab -144401 (HUL-I331039P1423)","Desserts,Ice Cream",4.6,20,200,31.2231589,75.7670466
Pilibhit,Kwality Walls Frozen Dessert and Ice Cream Shop,"Kwality Walls Frozen Dessert and Ice Cream Shop, RAM CHANDRA PRAYAG TRADERS, Surbhi Colony, Dr.KN Tiwari walli Galli, Ahead of MGS Palace PILIBHIT, PILIBHIT TAHSIL(NPP), PILIBHIT, UTTAR PRADESH-262001",Ice Cream,4.5,100,300,28.6243693,79.8176919
Pondicherry,Hotel Sri Sabthagiri,"Hotel Sri Sabthagiri, 223-225, Maraimalai Adigal Salai, Opp. Main Bus Terminus, Orleanpet, Puducherry, 605005, India","South Indian,North Indian",4.5,50,150,11.931879,79.8148107
Pondicherry,"Frozen Bottle - Milkshakes, Desserts And Ice Cream","Frozen Bottle - Milkshakes, Desserts And Ice Cream, Frozen Bottle, No:98-102, Mission Street, Puducherry- Urban, Puducherry, Puducherry-605001","Beverages,Desserts",4.6,20,250,11.9371841,79.83134
Pondicherry,Zuka,"Zuka, no.319,mission street,puducherry-605001",Desserts,4.5,100,300,11.929853,79.8302416
Pondicherry,Dumont Creamery,"Dumont Creamery, ""		299 Mission Street, MG Road, Pondicherry, 605001""",Desserts,4.6,20,250,11.9308156,79.830388
Pondicherry,Triple C,"Triple C, South Boulvard Road, opposite to Fire Station, White Town, Puducherry, 605001, India","Fast Food,Arabian",4.6,20,200,11.9250895,79.8325466
Pondicherry,LE COASTAL CAFE,"LE COASTAL CAFE, No: 1, Paris Nagr, Perambai Road, Moolakulam                                     Inside East Coast Hospital Campus, Puducherry - 605010.","South Indian,Chinese",4.7,20,180,11.930355,79.779864
Pondicherry,cafe udupi ruchi,"cafe udupi ruchi, no.50, giubert avenue,beach road , whitetown,puducherry",South Indian,4.7,20,200,11.927126,79.8345083
Pondicherry,gelato factory,"gelato factory, Auroville Main Road, Kuyilapalayam Puducherry-605101",Desserts,4.5,20,500,11.9895303,79.83492
Pondicherry,Le YoRe Garden,"Le YoRe Garden, Auroville Main Road Kuilapalayam Opposite to Purple Resorts, Auroville, Bommayapalayam, Tamil Nadu 605101, India","Snacks,Ice Cream",4.5,20,250,11.9907276,79.8263857
Porbandar,Tulsi Food Parcel,"Tulsi Food Parcel, Opp vasant transport, panjrapool road","Chinese,North Indian",4.5,50,250,,
Porbandar,Bombay Bhel And Sandwitch,"Bombay Bhel And Sandwitch, Opp. Hathi tanki, Porbandar, Porbandar Locality, Porbandar","Chaat,Snacks",4.7,20,200,21.640786,69.606532
Pudukkottai,PUBG FOOD COURT,"PUBG FOOD COURT, 866 Vadakku raja veethi pudukkottai","Barbecue,Beverages",4.5,20,200,10.3867913,78.8161185
Pudukkottai,BHAVANI VEG RESTAURANT,"BHAVANI VEG RESTAURANT, NO 79,80,81 BY PASS ROAD,KAVINADU MELAVATTAM, Pudukkottai block, Pudukkottai, Tamil Nadu-622003","Chinese,Chettinad",4.6,100,250,10.3741387,78.7787889
Pudukkottai,Pudugai Arch Jikarthanda,"Pudugai Arch Jikarthanda, No.4141,South 4th street,Anna seli,Pudakkottai",Beverages,4.7,20,150,10.3803844,78.8176288
Muzaffarpur,Milky Island,"Milky Island, New zero mile chowk,Sitamadhi Roadh,Behind Aara Mill ,Muzaffarpur, Bihar",Desserts,4.5,50,150,26.1509859,85.3904406
"Mysore,Mysore",Grameen Kulfi,"Grameen Kulfi, #24 No. M20, Kalamma Temple Street Mandimohalla 570005, Mysore.","Ice Cream,Desserts",4.7,100,120,12.3178023,76.6545067
"Mysore,Mysore",Cindrella fast food,"Cindrella fast food, 3rd Block, Near SBM, Near Mahajan College, Opp. Jayalakshmipuram SBM, 3rd Main Rd, Jayalakshmipuram, Mysuru, Karnataka 570012, India","North Indian,Indian",4.6,20,250,12.32157,76.62462
